
 14458,2.6164839267730713,2.4497058391571045,0.5803898572921753,0.05552060677958274,-0.21705227739764832,40241,2.54,2.64,1.0,2.6154206123665062,2.4523513953052585,0.586223468728025,0,0.016308050602674484
 14468,2.6158721446990967,2.450442314147949,0.5806549191474915,1.0716748360052766,0.7341748685371131,39819,2.54,2.64,1.0,2.614372080641413,2.454960171726163,0.5919759786391001,0,0.016744744032621384
 14478,2.6172564029693604,2.4518752098083496,0.578844428062439,2.490742566417798,-1.1197991880586153,41156,2.54,2.64,1.0,2.613338126082217,2.4575326797483474,0.5976485145357592,0,0.01660415343940258
 14488,2.6174662113189697,2.4525184631347656,0.5807892680168152,2.5019272412202445,-1.3802513265610852,40346,2.54,2.64,1.0,2.6123185460305143,2.4600694235916203,0.6032421882531975,0,0.013646173290908337
 14498,2.619006395339966,2.453047275543213,0.580498218536377,2.2439034091840027,-2.1588986558793044,40301,2.54,2.64,1.0,2.611313140645351,2.4625709004658956,0.6087580961693713,0,0.014354853890836239
 14508,2.618626117706299,2.455554723739624,0.5804729461669922,2.8812710266778714,-1.9678534407126387,40345,2.54,2.64,1.0,2.6103217128640526,2.4650376006686487,0.6141973194198902,0,0.02006855420768261
 14518,2.617799758911133,2.4559719562530518,0.5808954834938049,2.8568830943431425,-1.454002128696412,40348,2.54,2.64,1.0,2.6093440683636007,2.4674700076810163,0.6195609241099244,0,0.014495521783828735
 14528,2.61881422996521,2.452970504760742,0.5795810222625732,1.7048283144073435,-1.4471303642589366,40553,2.54,2.64,1.0,2.6083800155225427,2.46986859826256,0.6248499615231639,0,0.01758274994790554
 14538,2.6181700229644775,2.4513161182403564,0.5797519683837891,0.6429681820089151,-1.2227087745208778,40659,2.54,2.64,1.0,2.6074293653834357,2.472233842544712,0.6300654683278737,0,0.012638811022043228
 14548,2.6168999671936035,2.452430486679077,0.5797716379165649,0.23744333220720598,-0.8374546471814667,40742,2.54,2.64,1.0,2.6064919316158095,2.4745662041229237,0.6352084667800844,0,0.01737860217690468
 14558,2.618041515350342,2.4540274143218994,0.5806912183761597,0.19203245916944608,-0.8264892156880609,40743,2.54,2.64,1.0,2.605567530479644,2.4768661401475316,0.640279964923957,0,0.004850607365369797
 14568,2.6183342933654785,2.454944133758545,0.5826782584190369,0.20975311679055017,-0.8378183885755601,40638,2.54,2.64,1.0,2.6046559807893575,2.4791341014133588,0.6452809567893635,0,0.05233791097998619
 14578,2.6193950176239014,2.4560434818267822,0.5838063359260559,0.2892978503159353,-0.9744474697185734,40543,2.54,2.64,1.0,2.6037571038782925,2.4813705324480746,0.6502124225867193,0,0.13038651645183563
 14588,2.6213326454162598,2.4569404125213623,0.5826114416122437,0.36998819429038277,-1.2631642939659702,40592,2.54,2.64,1.0,2.6028707235636968,2.483575871599321,0.6550753288991082,0,0.14265425503253937
 14598,2.621079444885254,2.4542858600616455,0.5826284885406494,0.07331841747996312,-1.3775278615250204,40644,2.54,2.64,1.0,2.601996666112191,2.4857505511206317,0.6598706288717353,0,0.046919260174036026
 14608,2.620668888092041,2.456843852996826,0.5844516158103943,0.1361804774486859,-1.4105684645412933,40606,2.54,2.64,1.0,2.601134760205716,2.487894997256155,0.6645992623987467,0,-0.062338393181562424
 14618,2.6219356060028076,2.459178924560547,0.5845816731452942,0.30063392353741414,-1.5481985110537089,40617,2.54,2.64,1.0,2.6002848369079556,2.4900096303241983,0.6692621563074516,0,-0.19265922904014587
 14628,2.6210198402404785,2.4560043811798096,0.5842618346214294,0.058906434483637284,-1.5334424654105434,40674,2.54,2.64,1.0,2.5994467296312225,2.492094864799613,0.6738602245399837,0,-0.3464454114437103
 14638,2.620112180709839,2.4540531635284424,0.5847108364105225,-0.23793694385761024,-1.4644546169246258,40718,2.54,2.64,1.0,2.598620274103807,2.4941511093950317,0.6783943683324367,0,-0.5031203031539917
 14648,2.6202552318573,2.454711675643921,0.5845807194709778,-0.3917423424323441,-1.4397711581097603,40790,2.54,2.64,1.0,2.5978053083377803,2.496178767140978,0.6828654763915094,0,-0.6770700812339783
 14658,2.62026047706604,2.4562995433807373,0.5846742391586304,-0.43170728056541763,-1.4142139125087994,40867,2.54,2.64,1.0,2.597001672597243,2.498178235464861,0.6872744250686948,0,-0.8640349507331848
 14668,2.6197562217712402,2.45314884185791,0.585342526435852,-0.7406316102757183,-1.3621968966870324,40916,2.54,2.64,1.0,2.596209209367017,2.5001499062688737,0.6916220785320484,0,-1.0560365915298462
 14678,2.618924856185913,2.452564239501953,0.5857729315757751,-0.9658213790174377,-1.2781410580366979,40963,2.54,2.64,1.0,2.595427763321773,2.5020941660068052,0.6959092889355672,0,-1.2584189176559448
 14688,2.620201587677002,2.453200101852417,0.5887635350227356,-1.1020699469903137,-1.3141815131296966,40867,2.54,2.64,1.0,2.5946571812955836,2.5040113957597887,0.7001368965862154,0,-1.448222279548645
 14698,2.6181647777557373,2.451422691345215,0.58867347240448,-1.3553891534996678,-1.1898223225328866,40857,2.54,2.64,1.0,2.5938973122519053,2.505901971310993,0.7043057301086264,0,-1.6382325887680054
 14708,2.617175579071045,2.4491689205169678,0.5922513604164124,-1.6668717583427155,-1.0843554180315147,40689,2.54,2.64,1.0,2.5931480072539728,2.5077662632192794,0.7084166066075166,0,-1.8078224658966064
 14718,2.61749267578125,2.451036214828491,0.5942285060882568,-1.7622140153316537,-1.040280435517675,40525,2.54,2.64,1.0,2.5924091194356076,2.50960463689183,0.7124703318278401,0,-1.97222101688385
 14728,2.6161093711853027,2.448030948638916,0.5949092507362366,-2.0736211974001617,-0.9271331574998917,40427,2.54,2.64,1.0,2.591680503972432,2.511417452655769,0.7164677003127176,0,-2.11531138420105
 14738,2.6166250705718994,2.447113513946533,0.5991114377975464,-2.3135449480402994,-0.9015603975479309,40182,2.54,2.64,1.0,2.5909620180534825,2.5132050658287906,0.720409495559169,0,-2.2432641983032227
 14748,2.6151273250579834,2.449228525161743,0.6021317839622498,-2.3802590293494332,-0.7817564408462381,39930,2.54,2.64,1.0,2.590253520853219,2.514967826788799,0.7242964901716817,0,-2.351036787033081
 14758,2.6125648021698,2.4449710845947266,0.6035261750221252,-2.7348372842844095,-0.5946382955723727,39758,2.54,2.64,1.0,2.5895548735039218,2.516706081042586,0.7281294460136436,0,-2.4660184383392334
 14768,2.6103343963623047,2.4428114891052246,0.6072707772254944,-3.0,-0.3867388273035416,39511,2.54,2.64,1.0,2.5888659390684743,2.5184201692935497,0.7319091143566702,0,-2.575871706008911
